n_cluster,Silhouette,davies,calinski
2,0.43122272335192435,0.6403626891525686,107.78984249514232
3,0.3164019234132267,0.9701942221932276,98.0046745647786
4,0.3046238541112393,1.0410029483934364,105.4339014044759
5,0.38551827353635154,0.9327513437568037,118.89204569258534
6,0.42101671942171404,0.8015884850640441,133.92250107399764
7,0.46697055759664263,0.6852662894844216,155.15576201403877
8,0.3244529140034601,0.669245334923501,150.2003611705432
9,0.37522144116946277,0.6108164333448883,197.20664941930204
10,0.40221731074199246,0.5762803812011943,209.2179269402022
11,0.4347065461175532,0.5768974761921044,216.72548529742255
12,0.45935610627425505,0.681275226920009,229.0251987769361
13,0.5197787430627515,0.6517210948092119,245.75461900475122
14,0.5395458539280547,0.5713120332935229,264.30035453538386
15,0.565556856191252,0.5790920897653253,284.8444806535334
16,0.5793677570078651,0.53745519954434,302.933012182396
17,0.5877392858589336,0.5097664778201412,328.9980796504706
18,0.5540849027768396,0.5556085653681403,336.8120203840797
19,0.5713305458141498,0.5518342564095047,347.30515262405044
20,0.5798244356816367,0.5421603001375856,358.2476790297332
21,0.5900044005054332,0.4981941352889811,369.78602420556257
22,0.5954062879539095,0.47733779867251197,384.8169109941182
23,0.5695141603992449,0.5197455067690221,401.6269982033204
24,0.5745616189961654,0.4994980048107256,411.71594191220424
25,0.575404992951532,0.4722469906361204,424.42613711302533
26,0.5770466276494072,0.47364281188489027,440.0689296544104
27,0.5726708910458886,0.4964572300745907,458.01820457035444
28,0.5676734737688341,0.48651010982523246,464.16615463778095
29,0.5571262497921995,0.5159600594166733,478.1073831078573
30,0.564663193426943,0.5126371966278582,488.01213665249185
31,0.5417874289017841,0.6339237384053363,479.13849800038525
32,0.5255609171761184,0.6710571330781503,489.8186666814261
33,0.5291220030862963,0.6595532481403354,500.2533321196643
34,0.5285232007570199,0.6424342886179759,512.5789427948596
35,0.5291226494677896,0.6340427290307944,524.8475583194305
36,0.5325811288986183,0.6243058863307738,534.0945312445059
37,0.5361702388250099,0.6083913250423296,543.7636297113457
38,0.5022574398686468,0.6199528050764845,554.0439173376899
39,0.5144533543480105,0.5833574859446361,564.0349034589175
40,0.5061695114044374,0.597768782522441,573.988788899734
41,0.5100875164021335,0.601918721775862,581.1741533605707
42,0.5087558155418288,0.623963175725754,586.6538841042639
43,0.5091243575322804,0.6095179327176798,591.4580248764713
44,0.505848975344083,0.5993483566124364,596.7591548120727
45,0.5081875771191482,0.5926879028004552,603.0041453211751
46,0.5116992856019434,0.60109601751546,609.0179097935512
47,0.508567449101865,0.6005280284916026,615.048124401019
48,0.5056977430166325,0.5860308563383593,621.7359129195066
49,0.5095845228379466,0.575590095398741,629.0181577080044
50,0.5088257615932346,0.5824342792328265,637.3322610095404
51,0.5012458621468959,0.5598111321769447,645.9839693077749
52,0.5033006720282348,0.5526391287379739,655.6437523298703
53,0.5071772488835874,0.5346549408312299,664.3316246116868
54,0.5061082209918767,0.5238221437633089,672.901040998398
55,0.5106224705391635,0.5199995617040312,682.2582821365118
56,0.5037786920184879,0.5153418127475989,692.844928691944
57,0.49260239583748694,0.5307230734709986,703.7898311349572
58,0.4827087146677516,0.5312413351103221,715.363624217726
59,0.47077868428260217,0.5426630547327795,727.4202864008196
60,0.4762029308052305,0.5239820116189055,739.187901792944
61,0.47580875227916336,0.5138702074051861,747.2181119831722
62,0.47636289866508214,0.5124043230323128,756.1576174139898
63,0.4737551517225713,0.5159918503433791,766.156231977896
64,0.4497819040001808,0.5341828684115011,773.3774938562129
65,0.45105196365603717,0.5267292786422235,781.419850084799
66,0.45355822662113704,0.5266756370570003,790.0884531692432
67,0.45363676184213475,0.5347563316916181,797.9390247383039
68,0.4617509028453128,0.5292814002923049,805.797156930453
69,0.45973936814195254,0.5285854627990756,814.4477708008181
70,0.45978555268706556,0.529146552284277,823.7510229135445
71,0.4608608512670782,0.5282641808448292,833.1516118230327
72,0.4602874754095122,0.5284189479346042,842.4544458691215
73,0.45492014192276103,0.5423233637257058,852.3977194170453
74,0.4576569914013935,0.5046136429171484,862.0041372602783
75,0.45539619565060274,0.5018907732192669,872.3680079829818
76,0.44808845672368774,0.5087787273643907,880.7414743042165
77,0.44746973586560573,0.5232812830522964,884.8244526244181
78,0.45342518579280133,0.5117326893874831,895.7546295232727
79,0.45357513466193145,0.5141235417116905,902.7634386140338
80,0.45748074409338313,0.5518557469395284,912.686152098167
81,0.45905777522181607,0.5497945270979547,922.135709380331
82,0.45681991179831155,0.5772524329630486,926.4100467453563
83,0.4534040578805673,0.6285745999608064,935.7033319331457
84,0.4361720830204596,0.6537828231518358,936.398958794906
85,0.4422192229504342,0.640213401420262,946.6981868640921
86,0.4427717081224064,0.6347585598481024,957.0959272943745
87,0.44590280021802076,0.63201134117801,967.2951189673381
88,0.44917928304889626,0.6272609693283061,977.8147087208566
89,0.452306328758051,0.624915356253178,988.9003876513839
90,0.4538535052953444,0.6247232977938445,1000.408258135602
91,0.45704769232308223,0.6186152124059692,1012.7681711577108
92,0.4506933849391013,0.6236041044798744,1024.447819825114
93,0.4522975572718667,0.6173141074598948,1038.2410747218883
94,0.45340942064418505,0.6086295888622723,1053.11027324848
95,0.45422299051319304,0.6025497804472144,1068.5365975763116
96,0.45636533567924614,0.5970494743643231,1083.5292921091027
97,0.4563090161926227,0.592843336165334,1099.521814559762
98,0.453478533090316,0.5828559250596922,1114.4136763944077
99,0.45368703315822273,0.5821805787844065,1130.3044389693935
100,0.45798169850714693,0.5934873250816493,1147.1479548220843
