n_cluster,Silhouette,davies,calinski
2,0.5554250780094652,0.6037208775295695,744.8856515488216
3,0.46949768437487477,0.6796551985413707,760.7091199648042
4,0.4070697219250362,0.7635113324705298,732.6533106511212
5,0.40569663439238174,0.7660538725892126,753.754476719896
6,0.4227207406674741,0.6688474649865536,812.5665472235244
7,0.41266465786377826,0.6914951570581928,851.773829214798
8,0.37869658471234674,0.8100738016809499,847.824550329705
9,0.37422646660857695,0.8418607552942964,835.7339416184016
10,0.38738803388240184,0.7722675359071223,832.7188184186358
11,0.3566874340623326,0.827213015474287,814.3770634014206
12,0.3618837873522174,0.893012168495476,805.0466791854178
13,0.3388158344269019,0.9247340878775103,806.4220901089118
14,0.3483313543785344,0.9744869468701058,778.0722962325935
15,0.33882300827397205,0.9735082949979419,755.1076324730041
16,0.3401614547900958,0.9807384338107039,762.7563427345531
17,0.32753779535979327,0.9694289632165135,745.1961136188974
18,0.3722178348844307,0.8236874129042012,752.6062939069178
19,0.34433913596966986,0.9292990046512335,716.3119695880059
20,0.36050507108637037,0.8870840391818081,719.4889173252692
21,0.3492144711948035,0.9085055942958976,719.4709249115577
22,0.36853158442858647,0.8935826875773156,704.6171070408087
23,0.36902727944301583,0.8568746305125253,700.6631021581998
24,0.3623193281684907,0.8170183393408789,715.2520481476721
25,0.3711288263011107,0.8195625993005333,702.6815485823912
26,0.37167284746373985,0.8839014281025162,702.9063496466848
27,0.3754794260611425,0.8304724045176791,705.7404845534517
28,0.36502203846350667,0.9190131760609465,697.853174235877
29,0.37788023683180866,0.7868867953890968,695.4006002477269
30,0.36436295936435364,0.8711051177740807,691.5364779541511
31,0.37472878661652415,0.8831666977849902,690.0513711106724
32,0.385567615110463,0.7954431920072085,698.6691072316571
33,0.38942051814199813,0.8060861370257724,704.146224335266
34,0.3900239155011918,0.8039385586721499,707.2268497448755
35,0.38627796180848084,0.8575584518949371,702.4425462677614
36,0.3799301122837395,0.8028361868820312,690.9116117783373
37,0.40039519875428053,0.7873598159173969,695.5515221250048
38,0.3944812728616022,0.8162621442566362,697.1711421215527
39,0.3953982513341989,0.8108897691414413,694.9958406771685
40,0.3908237774512976,0.8438762346213355,703.5727045148128
41,0.39421447725996794,0.8063880923332835,715.8602278868761
42,0.40535620113341597,0.7700681802278126,723.0993293924497
43,0.4061012535737168,0.7602627768173728,727.5457752621454
44,0.41350221792108216,0.7609749311565067,751.9658445830888
45,0.42079737729864247,0.7629456750502835,734.9923427503512
46,0.4233060451899919,0.7511670280598246,731.6356620424443
47,0.4184587398794028,0.7440143808420012,739.1770824716446
48,0.42785608585423457,0.7368833284112374,756.9991337208228
49,0.4249795334636619,0.7516604088976038,743.4945621566762
50,0.4389984038274491,0.7194964967689315,765.2083423466721
51,0.42963905924076967,0.7338029197771307,771.5817554999968
52,0.4230419556022828,0.7545703739902964,767.7619840194391
53,0.43961264285149915,0.7273763784518282,781.9459386211764
54,0.43159240117154124,0.7232768419042466,774.4341314105164
55,0.4442787730434198,0.7151431060456909,800.0494936127117
56,0.447189744466174,0.6866081518101341,802.2216884411499
57,0.433413330189598,0.7238161004580541,810.1821023325743
58,0.45458921854793405,0.6789835261262931,801.886767095613
59,0.4462590606096262,0.6804165927730222,810.5631763736124
60,0.4334298253640398,0.6733141402975059,800.7778405803103
61,0.4388440460471157,0.6815513334352415,826.8721465021061
62,0.443619286332447,0.7051602153892065,822.4255998174784
63,0.4540310196651562,0.6582537378689486,853.7899171607262
64,0.45317028875849497,0.6597508768457562,853.9110045327905
65,0.45249026292400973,0.6793509889281334,856.6739926333805
66,0.45776684284844393,0.6566412729958655,849.1938755188803
67,0.44161400325106054,0.6993096657301668,845.1991681760868
68,0.4549349749952407,0.6600742988405925,875.4697021140892
69,0.4632135365777617,0.6407813234349928,870.5655982149475
70,0.46139296758391535,0.645121471746695,907.4323164045921
71,0.4521159908788358,0.6529791371344641,872.1532553952287
72,0.45561733526795584,0.6488754402071356,900.2396535329876
73,0.4650651413554262,0.6509013100304216,908.8860208546528
74,0.46238102090009503,0.6566792975915263,909.2857807491209
75,0.47015304024521454,0.6286827635804707,923.1232996065588
76,0.4634756581482687,0.6505815803886393,911.1226448100067
77,0.4659355498005681,0.6389226426028652,928.9565447554455
78,0.45731357721400745,0.6473979876214008,914.6491793561406
79,0.4688305070651599,0.6238061938669759,939.728371818867
80,0.46046341810626085,0.6368844483832324,923.3091000539721
81,0.460590617826561,0.6405155584715071,933.2904767353533
82,0.46766144146585814,0.5987148246096446,931.7211407749134
83,0.46549202860827926,0.6415932834958079,925.634756563549
84,0.46132187964950727,0.6473765597889231,939.9695985192253
85,0.46859327421085983,0.6090516250905617,949.6574547021619
86,0.4726743166547376,0.606464160677843,961.8736904905899
87,0.4755218712068451,0.5894273722681457,963.8444130309481
88,0.4713449396129683,0.5825934682007904,979.3249096560138
89,0.4664527942155926,0.5806008558764159,970.2399924906807
90,0.4759427287961007,0.6153990687782819,970.3588122684886
91,0.4735027827051205,0.6009909415356325,966.053631956816
92,0.4684463646756617,0.5858830803295452,989.1487216281269
93,0.4735504913763901,0.5571599258872817,995.4396400400426
94,0.4783424169467642,0.577482185340073,1013.5769566621535
95,0.4747448952370478,0.5615534797069296,1019.0454468271836
96,0.4655341500048551,0.6237289479261724,1013.1045637966769
97,0.46637803781707476,0.6089914150945414,1015.6831948581972
98,0.48252657593595244,0.5624428408563312,1020.8026120656705
99,0.4769431855892068,0.58338302138046,1064.1473341399858
100,0.4680757841035393,0.5902611120293041,1038.2153131163698
