n_cluster,Silhouette,davies,calinski
2,0.2732370672359624,1.53244585055235,64.34936881143791
3,0.28135126524279375,1.3414381734667862,57.16398527544812
4,0.29309339032554316,1.2316430330495471,57.554297395775166
5,0.27002145732349103,1.3208157648545245,53.2367826065464
6,0.274250251241148,1.3076928203756657,48.97499086398454
7,0.29197352656053766,1.2963466253072384,46.79124904684323
8,0.2958849227709297,1.2971606208799138,45.39073409212449
9,0.2897322483846003,1.2992766322402765,43.885298232097476
10,0.30806269635406636,1.2711773819863326,44.8518239980981
11,0.3213338653014887,1.1541032949439833,44.05867854380681
12,0.3334712224917243,1.1869453323238135,43.670960232955935
13,0.34007007365606345,1.1176075850588933,45.30866283973482
14,0.3541555065784619,1.049567661501235,46.24114735100874
15,0.3584922498581829,1.0654142192999057,45.984234372886306
16,0.36245820471540235,1.0546860724496603,44.848388697567465
17,0.37312820018075216,1.0030403338996046,45.70184685631807
18,0.36394093026366936,1.0100748503235117,45.05092057386031
19,0.3659205709529931,0.979199793333577,43.684793858422594
20,0.3574505755066755,0.9584252900605488,44.829765040497165
21,0.3580031578898421,1.0078951301397232,43.31856768601523
22,0.37284121129108905,0.9476055800801112,43.49524643209367
23,0.37545841613970277,0.8612735625621234,43.33873876783863
24,0.3590566885961043,0.9635539705318298,43.43150248702558
25,0.36676620212875527,0.8921586802216281,43.34478263834391
26,0.36072224276077913,0.9291649288870928,42.442648765855715
27,0.38947255933318586,0.883544664581425,43.082652716946626
28,0.32653446382048584,0.9921584788841568,42.49931623709771
29,0.3243314313450963,0.9777931311214059,42.2942429048481
30,0.33995092182763964,0.9401452262840662,41.05243408552712
31,0.3500339201442648,0.8747389626700118,42.77189263468737
32,0.3884061795010763,0.8011883148219237,42.275708160966246
33,0.33350409218434657,0.8920339065093709,42.557187094231715
34,0.37308425765136766,0.7897979797421731,43.441983551330864
35,0.36329132148141646,0.7969924333965923,43.258834112317025
36,0.3858200879640435,0.7881832595104311,42.77848047982191
37,0.33827784057250293,0.8056229616387726,43.48614654527677
38,0.3328614072297319,0.7950021143518327,44.816290829449876
39,0.3239746971143896,0.8026425789209882,44.83350748089847
40,0.3920773188438171,0.6913564073201316,45.90078022532394
41,0.3165679283650763,0.807092930888711,44.4481676073959
42,0.35659861719238145,0.7348795026175282,45.73615549587183
43,0.3458816768110692,0.7445344815097461,45.22537522253981
44,0.33933343800845106,0.7412156706170865,46.80459096987228
45,0.3220288453423265,0.7573595921515374,47.52928800984655
46,0.33287034201632526,0.7224646918994834,48.55401273504127
47,0.3603954695099569,0.6785427368663397,47.70283181852921
48,0.325146770155558,0.660725251644863,47.27952943321977
49,0.31930173188279204,0.6892936989082309,48.71375804837394
50,0.3183648315016823,0.6773165828537759,49.64152404197197
51,0.3351007666276527,0.674782943775218,49.64635202141333
52,0.3181678870892246,0.6991039617611672,48.76166934615798
53,0.3363616881289618,0.6445503380452249,52.314221893111416
54,0.2969995430404078,0.7238256347628921,49.73843903466436
55,0.316655382200803,0.6797427789385863,50.788561229837796
56,0.31356788979906636,0.6550653466403464,50.0616450955872
57,0.3199806633394763,0.62846238232074,52.44071186082696
58,0.3063392829295778,0.6602968407112024,51.88724712630612
59,0.3100179499489979,0.6621221365303371,52.25610238941913
60,0.30968357070123204,0.6683506321060704,52.23865566021976
61,0.3334098393630532,0.610111106058072,52.655511011284
62,0.2794041102469184,0.6676712517247311,51.97195586453075
63,0.2933073547466092,0.6081296094453104,53.60403586482904
64,0.31532546885132007,0.6013004514448265,52.16551746990507
65,0.29050736435301794,0.6351855977327576,52.362885119630846
66,0.29406063682433414,0.6267478095522632,52.358828160850926
67,0.3214806525617893,0.5951761565456868,53.78589561708116
68,0.3003223368751833,0.6223318522476476,53.20781138272855
69,0.2915023092006973,0.6059591061387563,54.585566249414725
70,0.273730550997618,0.6147694373052246,53.52745350675513
71,0.2944631756779611,0.5934352933644206,54.17229521704566
72,0.29208192789625764,0.5793589288535855,55.132946368291755
73,0.28502665021592766,0.5953532591454134,54.2415277677281
74,0.2866940562785058,0.5884943027554782,54.444729514383134
75,0.28033884644201,0.5444622923267028,55.00352106510813
76,0.28937732489180085,0.5304545954159728,54.78612291924253
77,0.2668456663487048,0.5607709750805323,54.723690565939776
78,0.2810374600974081,0.5847389115627158,56.059457043193454
79,0.2702342200621498,0.5618879670828424,55.91079938582336
80,0.26912832863965186,0.5508495633109258,55.685845017309155
81,0.2610144460669566,0.5735698649618541,56.72805668521942
82,0.2683318779715538,0.535731480737314,56.87047265835743
83,0.2702584301670197,0.5143374468767072,57.27616316119021
84,0.25608320175284394,0.5139354202874478,57.47467862222668
85,0.26447239589342636,0.5095165804482581,58.22665716083552
86,0.2650542989443437,0.4994402562824784,59.17646759093025
87,0.23105740144362577,0.5038839382805635,57.66561694603173
88,0.25441274923457124,0.5128415113622666,59.30270476066162
89,0.24597561350044927,0.4810594799426924,57.259650525877284
90,0.2502662897193811,0.5042139062001327,59.6952258735414
91,0.23330955563055503,0.4894289773561692,57.832194558063804
92,0.23713424476162062,0.5050883613551056,60.50796785899197
93,0.2363930688040697,0.45497204095895133,60.23474110485058
94,0.23771930173807174,0.4664623910504929,60.78002832198964
95,0.24595216912691492,0.42743802905409894,62.207450306415325
96,0.22461918572487907,0.4679158423814336,61.050021404386314
97,0.23186437261646312,0.46130108972472217,60.533459086147275
98,0.23460082781283337,0.4221086416325682,64.74067615850988
99,0.23253492587083907,0.44560962317022684,63.49289387473959
100,0.2192191479267261,0.44570465578778223,62.075811516828516
