n_cluster,Silhouette,davies,calinski
2,0.5579635546344703,0.5959067020502733,746.0342619617749
3,0.469926172853806,0.6779582726376404,761.7406345474848
4,0.4299738697504115,0.7505088974406706,740.9025965169753
5,0.40743918730517975,0.7613631399008973,759.1900269813476
6,0.43043899867783103,0.6605565934326462,823.492164107895
7,0.41572554063246486,0.6880164343113642,859.3478625230141
8,0.3827609969653589,0.8025787509099765,856.8704043711462
9,0.37070365252161525,0.8052418667240995,852.5732390951841
10,0.3923245047269002,0.7814250053455717,833.7761267962247
11,0.3607499752372396,0.8089441691618304,832.9658315173266
12,0.34786667191979403,0.8623448907198984,828.3278215406457
13,0.3459363483719272,0.8997458838409942,806.4835374743805
14,0.343506215297941,0.9183220975454038,815.4979393558923
15,0.34971466285446,0.9624743244061917,795.4251655702219
16,0.34729162623597765,0.8907622267175607,756.2814770532594
17,0.36297591031768384,0.8767476579016987,776.8521433886808
18,0.3735397996204746,0.823433433303109,756.8542945968074
19,0.36703462186110725,0.8376910832624374,744.6814900479476
20,0.3415663945143654,0.9646291339715602,727.8344388065676
21,0.3415344984099231,0.9274026324007594,715.089255376307
22,0.36051540249609076,0.8760568399301321,739.6858925408723
23,0.3600960713130044,0.8100292413504487,703.7507383857807
24,0.3736820111998797,0.8186232306638425,718.49553924742
25,0.361807248723247,0.8488002836239932,699.4691737590495
26,0.37716442644281484,0.864487619642943,737.7507714862687
27,0.38782915272433555,0.7768348485318396,729.5586731748032
28,0.3802226648098403,0.8544814344548654,719.5370944677355
29,0.37416613924532255,0.8434965079357789,719.0724844857704
30,0.3632196008839569,0.853354458671877,708.2615183822481
31,0.3802794572581751,0.8349666132480209,713.5345491959134
32,0.38050828485793287,0.8241511819064942,716.3661722573675
33,0.378576155291058,0.8301596370204949,704.2205429063405
34,0.38221787697195175,0.8051595284670081,706.8364661793318
35,0.39097724148770047,0.7693478935396166,695.6744098809407
36,0.39368053281007276,0.8105501503654834,713.6187874006306
37,0.39939256901413733,0.7741935275977012,725.0269548877397
38,0.38856817037201524,0.8499696116529464,697.443463804135
39,0.39267823644950867,0.7733079557149457,720.7201167812967
40,0.4031062081203122,0.7913269099753766,728.7610280016204
41,0.4111663423595366,0.7974795835593745,735.1115611104204
42,0.4144183598820872,0.7733976520777094,722.6608346146098
43,0.41498457404907546,0.7792991515423139,765.0559998897108
44,0.4071231994200706,0.7617633917853968,735.8765336860458
45,0.41171267345097523,0.8014668017219346,741.2401724063312
46,0.4244515333643755,0.7248386560994566,761.9314790934814
47,0.4248106076037935,0.7455129872015254,751.1425315999279
48,0.42056747360222824,0.7881366073742432,765.8194936994033
49,0.44239140155612616,0.718281296112106,764.5516953046559
50,0.43532737367690333,0.7369502145050615,788.5506112323006
51,0.4200199038781995,0.7525957339562669,768.7729775159162
52,0.43208753972280967,0.7224429294713933,769.7215981163876
53,0.42099820368819735,0.7295564213359101,773.9893672702841
54,0.4586628169124047,0.697846247896009,802.9684374253033
55,0.4423985207930859,0.7160330184622993,811.2966320365967
56,0.44321420646811405,0.69493480238023,814.0972241910711
57,0.4383667227412186,0.6763712998978113,803.869209823899
58,0.45408705564731106,0.6837105160656363,838.5876465648723
59,0.45260514316095674,0.6789745699526681,820.3992738228329
60,0.4466651644030703,0.7186162081331593,842.2808061833725
61,0.4491180142381193,0.6461554124962231,838.2969814323322
62,0.45346472118728254,0.6468559664698074,846.0823654557339
63,0.45375172112232964,0.6396005951765327,854.9118169838986
64,0.4520049091985521,0.6629996102200368,852.3006377208548
65,0.44876855749744493,0.6704381727542132,871.0338849359429
66,0.46211684869597514,0.6637532515624286,895.0174038184198
67,0.455993411421119,0.6168487400577386,897.486182616202
68,0.44550194861426906,0.6693017901417588,877.9710503767525
69,0.45952221567038226,0.6392076028654737,883.2424482020974
70,0.4577813253907162,0.6335621699968892,896.4154704988259
71,0.4468074505342917,0.6594742828153258,868.6503981061829
72,0.4557765821700816,0.647791572991215,914.3184896938291
73,0.4690064415502541,0.6340470867319989,934.4209839619494
74,0.46080255096268485,0.6463404281327911,910.4338881023475
75,0.46160478425997686,0.6220986814240813,911.0203934149946
76,0.4627818029532451,0.622345210952436,906.0911789309877
77,0.4637111330364651,0.6366184967948327,934.6825430755218
78,0.47519128475240047,0.6131030966276013,942.4781323368414
79,0.4737948427510639,0.612252164551673,982.5137615125948
80,0.4665009206459466,0.6272297782196693,965.5563722390951
81,0.4642352123423988,0.631901756247517,949.8744403598006
82,0.4669113761731679,0.6205987446387478,975.1880805729519
83,0.4742469226471851,0.593792371281494,964.1330249637181
84,0.4716211848507564,0.6125605773068473,967.7063803814583
85,0.4589415212466402,0.6474768862145324,975.9736765106663
86,0.47022615041037896,0.5858843859740667,981.4464603059165
87,0.4717749359798584,0.6306717612998108,972.0087385818825
88,0.46291197459969446,0.6280930418576013,966.4627508190883
89,0.462967485447146,0.5912449320761471,973.8257323907744
90,0.4614734878585945,0.6011168415196468,998.6178728724983
91,0.46797120956505867,0.602422865211085,1022.4639444698857
92,0.46388262694282373,0.5992169910750017,999.4681645136018
93,0.46715738908403437,0.6094395952445518,1009.4878476621664
94,0.4579749818707096,0.5831504932329995,1017.6429420000377
95,0.46546445089542193,0.5679675086337577,1036.5957937001015
96,0.47918596104370714,0.5755366339338228,1039.1565011613498
97,0.4722540363241113,0.5806571746999217,1050.1516646192479
98,0.46692479582773205,0.6038245526944922,1046.3582554596462
99,0.4718892408612095,0.5966580524877478,1043.833137338961
100,0.4763989428249222,0.57707666764879,1041.0168643346738
