n_cluster,Silhouette,davies,calinski
2,0.2986748240332257,1.3703902331182203,136.7458000795856
3,0.36262754139169795,1.1486280544715017,160.46475114380152
4,0.38877766304331873,1.0479739801101848,153.4792430289125
5,0.42592676613437125,0.9984250412853468,162.64647962785887
6,0.4156634013807919,0.9070132188409584,159.30765441949055
7,0.4757816467543916,0.697964133678416,194.00770974752726
8,0.5176433327078253,0.6487580305002483,224.24668676956614
9,0.5035334857504908,0.6205394542713192,263.91289631898616
10,0.5202890859419564,0.5660650381336461,272.70043194878133
11,0.520966218876528,0.6280834837528881,292.5589952808828
12,0.5422133981583426,0.5939359238472347,311.485482171489
13,0.5548446748836342,0.5825746191142845,316.1862023843248
14,0.5662848060660544,0.5612309180550726,322.0854668436979
15,0.5485876788655533,0.6519185544785165,326.44851976093344
16,0.5919981711134192,0.5698209312451099,355.5598864337654
17,0.5540174897087029,0.5825758768967813,377.3436268051077
18,0.5875802758753548,0.5215462373919729,408.6005885416547
19,0.5919697601428646,0.5448027358089348,434.8529219529446
20,0.5809445398027385,0.5168580698899072,430.6293383339196
21,0.6077653313842076,0.5124081328860778,478.11280228687315
22,0.5897429113293637,0.5218170424723745,478.3441340565548
23,0.5868419889782839,0.5315759922504457,515.5329409721138
24,0.5979798885145123,0.4953415988265397,557.7635931724863
25,0.6051538537575015,0.5181003909377674,572.6830011330443
26,0.5998407475439497,0.5221067559005432,589.3348301018292
27,0.5979767900998564,0.49512080147645393,599.4886999989421
28,0.5623231173943615,0.5282235710562578,609.9759461273841
29,0.5974759866063293,0.4889562699273635,648.5631410962663
30,0.6019996999943772,0.5028814342375552,663.2742567773668
31,0.613454052121101,0.49857398622084287,668.5555276680175
32,0.5989635654873917,0.5041494961942116,691.210140490924
33,0.56217630187898,0.5388728339854738,706.1820415489833
34,0.5531525705910448,0.5531998293764359,714.5727228767512
35,0.5695979982472754,0.5201682294917731,738.330276568148
36,0.5683542562971604,0.5172706921108695,735.713786252172
37,0.574247310768358,0.5195868074889829,753.0567724085877
38,0.5657771545174757,0.5150960048928024,773.6712973611303
39,0.5789748409236964,0.5082052969036747,778.564131165295
40,0.563530126304309,0.5348792404636005,763.9221311074356
41,0.5446321583091396,0.5395218411923156,786.1545612073509
42,0.5785953611935822,0.48252484371690196,813.8806644254366
43,0.5528533348437624,0.4933763518635354,821.2792225542659
44,0.5790157569247253,0.4951330292715298,838.1650931549519
45,0.5532959152572775,0.5455161737023694,832.177224137678
46,0.5575273252534635,0.5067667132970163,851.6962852691479
47,0.5633982004852995,0.5102430820938983,898.4006629624594
48,0.5657167574352614,0.5009019925525503,873.4279170586317
49,0.5442912525541512,0.5104448446403284,885.9797054237567
50,0.5430334151053268,0.5228617058442926,906.9462937268919
51,0.5451349875858764,0.49574288155137003,932.7412811871116
52,0.5395756087644745,0.5015503843038588,961.4438982030769
53,0.5502070885765918,0.5177453263312242,938.2646438217741
54,0.5564365511187063,0.5239764392110966,932.6209843445293
55,0.5534470549947452,0.48844099551213704,950.2182477364887
56,0.5450276738924836,0.4814638040446925,1043.8354458426622
57,0.5448593206738781,0.4798488622006627,1004.2087057462643
58,0.5578647848218672,0.49540391207334006,995.3936061695986
59,0.5437030841008142,0.46977168698545624,1049.8465235553606
60,0.5486725301457237,0.46504164508767315,1054.1291939637067
61,0.5425364495965029,0.48485798251590717,1061.928203734307
62,0.5543332781462584,0.46655001103958055,1087.1707267496513
63,0.5469030476879455,0.4733095538298257,1119.5928952312881
64,0.5560440531860186,0.45656973478063295,1128.3563945552755
65,0.5493411584040628,0.44925917440200697,1156.7949911921219
66,0.5416723145322886,0.46870925365267035,1153.4819994301245
67,0.5395872297282822,0.490056978018357,1173.4970866673427
68,0.5501424400688802,0.48409888255259476,1239.0327637348832
69,0.5279830035861145,0.4721363389888091,1228.8523591644944
70,0.5393257671741654,0.47980767129956303,1188.1017420936626
71,0.5625986817194174,0.4755314628480833,1283.5811481747155
72,0.5515607081598096,0.4319533663870958,1249.27153787819
73,0.5475927042130707,0.4417953650706765,1266.5845727428136
74,0.5411421741795224,0.4493721781680008,1292.16513635966
75,0.5445785696481534,0.44318669422841195,1315.6348970922127
76,0.535320579793648,0.43296797525567143,1332.128913108367
77,0.5488005385756511,0.440731046150705,1394.553062560446
78,0.5471459600798836,0.41650684140694777,1404.000989528292
79,0.556371662255365,0.4346103567532564,1411.8656240727928
80,0.5369098725674085,0.4301209806703499,1401.027500225859
81,0.5552525349323486,0.4570708683856843,1440.5544393184289
82,0.5259437055138739,0.4622533167359969,1445.7849949907093
83,0.5528096722991221,0.4322708420302691,1522.7488003985163
84,0.5346107193709226,0.43315588132652344,1478.9401717868104
85,0.5433153533694979,0.40415295297476306,1505.8507015736789
86,0.5475515323539322,0.42869666413631624,1573.1841182051032
87,0.5503471053416983,0.3897921725712014,1589.36501829837
88,0.5401315393066077,0.4105016751279495,1568.090511464108
89,0.5520037917158779,0.3992941584001818,1625.4498405525644
90,0.5499269193422586,0.409495238560459,1649.6275125886693
91,0.5361552520433838,0.43412541387855647,1654.0706004495294
92,0.5350538048577561,0.415591715039306,1631.0283503796952
93,0.5575424926107726,0.4038941451373956,1756.001389218088
94,0.5593546810283615,0.39629905426193773,1711.455191101249
95,0.5505658516142782,0.4063636057002874,1735.5164232842699
96,0.5419136175001956,0.4138701576929333,1749.9253219888285
97,0.5533793204202715,0.418897624683237,1809.30595275588
98,0.5310280930523209,0.42712856686395734,1792.2957094030824
99,0.5323934286988119,0.4305000143699007,1859.066338467794
100,0.5382192471254297,0.4160763106371247,1845.4078065784586
