2,0.9422169516630867,0.03509709595111502,32.42580754697693
3,0.9418838328455058,0.034716407010999574,32.82416160167902
4,0.9437155155731629,0.03271259128054217,36.772652427340944
5,0.9453728171627717,0.030945891275008398,40.20341306443162
6,0.9468804386012409,0.029146438639864464,44.30386698890081
7,0.9486243401235839,0.027204761402841192,49.66870021810984
8,0.9504129714443589,0.02517398631507638,56.789037584982566
9,0.9521749126248571,0.02221650707918328,66.1017388521055
10,0.9539389395629089,0.019175383553211457,79.28198324113767
11,0.9556428288909664,0.01606928536518473,99.03614675803358
12,0.9574012604878274,0.012850782918527058,132.21795745849892
13,0.9591778482276833,0.009483954454042372,199.54410916305665
14,0.9609808127832415,0.005849623739008015,410.66648594471104
15,0.9625876464997235,0.0008872389283713973,32028.37212258865
16,0.9536047815236337,0.0010301512222204749,143873.94073499602
17,0.9362514356012321,0.002413397435090615,182792.08126619607
18,0.9335615752970978,0.0030654996988745136,226843.19880338063
19,0.9337374166330179,0.0032879368189376885,295149.804151774
20,0.933468689898347,0.003227188564373164,398077.25116916455
21,0.9349716317341923,0.002692196915285658,640754.3439141692
22,0.9333221142076595,0.002580829390142179,1011054.0707316303
23,0.934524995312795,0.0019630552764369293,2514925.2488612947
24,0.9267841626758622,0.0021576367862136702,3569604.9080471923
25,0.9284313870221512,0.0017556448864028225,6509599.497363785
26,0.9294965561366925,0.001082077836193677,25090786.6785738
27,0.9251851591803439,0.001000114582005472,59030938.55638151
28,0.924884977978041,0.0005608020454278921,406351099.85609907
29,0.9117640218359285,0.001108353920392449,629875400.3655076
30,0.9065448537979924,0.0015113002430334587,834392346.8813732
31,0.9078742183734716,0.0016330124180659574,1281194284.701101
32,0.9085412680448716,0.0014839171323738879,2444677766.3880453
33,0.9060659699976742,0.0014216983036309144,4562553799.113968
34,0.9055364453231657,0.00115120328117456,11953795705.176731
35,0.901240225605275,0.029476159220031675,36016732219.58839
36,0.8962944135831052,0.0351521457512755,54465191398.066086
37,0.8961629772640581,0.040726300194072064,89714626427.3738
38,0.8940582199819077,0.0009725213155564428,150720154876.3022
39,0.8930614898405582,0.0009323023696527456,509713859837.216
40,0.8824025147991339,0.0012056557144820435,876922481160.2638
41,0.8778599517560509,0.0014036069295394595,1360058818878.023
42,0.8695288980143407,0.024643783960537194,1995005114158.8218
43,0.8715548818994239,0.028414397568863846,2780720236961.972
44,0.8713335167464724,0.03258192329762912,3819440444433.019
45,0.8725865314033341,0.03657097019791419,6123063689750.364
46,0.8731876739747921,0.04056704926329035,13464301420320.07
47,0.8701263712663633,0.0012867044802586513,19427875648819.324
48,0.8627926284906294,0.005778749772813306,31353158851356.332
49,0.8656800448805932,0.006154438518770104,73566031330336.62
50,0.8654962232747782,0.006804275265141995,171305729913352.38
51,0.8629677173306454,0.0075904298146666415,475302183479317.25
52,0.8559168066557263,0.008286519298698908,899477950494966.1
53,0.8487851881705469,0.009208498816876683,1385751664540532.8
54,0.8480329641185939,0.03188389439145941,2349014014466889.5
55,0.8480576056755862,0.012209125468847766,3555980556395994.5
56,0.8455032927795786,0.035463296743745876,5560266041463301.0
57,0.8410689440193531,0.007432898946311004,8854063681642290.0
58,0.8380622277783973,0.008412032847084363,1.5620768856959936e+16
59,0.8345345021241757,0.009398171172918525,2.9946589934972244e+16
60,0.8254661667674323,0.010477422652750078,4.255464601272954e+16
61,0.8156064502283473,0.011670167571761515,5.657281885486217e+16
62,0.8186758262832285,0.012704143480299466,8.598553763149813e+16
63,0.817921828722347,0.013995005750224037,1.0953030983722744e+17
64,0.8136918882672937,0.004441175446649562,1.4097906807646035e+17
65,0.8120487908847487,0.0048632428366201345,1.9965730244060035e+17
66,0.8102351046007705,0.0052976553407160214,2.934587655616843e+17
67,0.8064823114355172,0.005769574478231742,4.2031015603523366e+17
68,0.8011092848737676,0.028855910174145797,7.553361373503173e+17
69,0.7946783315417274,0.03256010854859698,9.569410991654528e+17
70,0.7931425443628604,0.03619356048783727,1.2652895573503094e+18
71,0.7762132606819145,0.039719908343641704,1.5600135978068073e+18
72,0.7781213649081966,0.03486440137303598,2.2891315288005476e+18
73,0.7705196408090675,0.036986088083298,2.959357213932739e+18
74,0.7705474186532,0.010799097524912185,3.912834295707775e+18
75,0.7713022050159645,0.028528758882717734,4.899120712385838e+18
76,0.7753180097216279,0.011693747004255439,6.258918583702496e+18
77,0.7759759257256627,0.02197080720170001,7.994441144147281e+18
78,0.7713033282167724,0.01932552431708628,9.21680878823373e+18
79,0.7737376159026687,0.020273701384848963,1.2527429674935292e+19
80,0.7761839288935328,0.021842712068381676,1.7461480693208324e+19
81,0.7781076432410967,0.02352385447279317,2.8004796277699772e+19
82,0.7713651486806754,0.029834174351983635,4.569908196674352e+19
83,0.7753272025843663,0.03158594811376884,1.123569296859115e+20
84,0.7727180936448473,0.026116753122645126,1.477725603591649e+20
85,0.7689705719376003,0.01061331821167199,1.9322560841229867e+20
86,0.7643034283020357,0.011229464824909602,2.9086232721081365e+20
87,0.7595925992260247,0.0114122780558672,2.9211697171661213e+20
88,0.7507802116668233,0.019560054490569502,4.637173524385216e+20
89,0.7482119586493969,0.011726129284266753,4.93362969057693e+20
90,0.7402777521404198,0.006267241165239076,6.469469393726873e+20
91,0.7426688306775251,0.01415401384006678,1.0759625428232965e+21
92,0.737672818977712,0.014322242528503374,1.0620597778300558e+21
93,0.7334896467439047,0.007139531269083795,1.1959091556903575e+21
94,0.7330925178067409,0.007407159848452903,1.4973827031682366e+21
95,0.7280965061069276,0.007611771201603885,1.4794576523357869e+21
96,0.7345095596172989,0.00792373402350789,2.8568779159304363e+21
97,0.7295135479174857,0.008118801078912925,2.828856351956647e+21
98,0.7248027188414747,0.0020730076595311523,3.5682932711349944e+21
99,0.7154828373343309,0.0021078637461396507,4.915409109319702e+21
100,0.7049272553585393,0.0034163620199832738,7.802481831415987e+21
101,0.6999312436587259,0.0024549959658765994,7.788360584601094e+21
