n_cluster,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
2,864.9700776492621,1498.2275810404592,1859.475180361517,2098.7341480985997,2468.0211100478123,2903.545919215937,3468.9531401122317,3925.2399920408975,4646.629290395414,5151.175910363406,5704.341431531476,6350.651607140302,6687.234178930279,7009.474293600623,7306.86373430069,7570.938474215406,8637.75530264433,8205.525894681487,9051.964041508172,9605.931407952578,10337.632253133772,10225.292606162147,11098.944716367887,11272.709079703109,11643.822597242543,11748.876441653185,13002.039301194885,13284.225937555057,13433.734536766806,14313.210712830825,15801.85468654909,15304.4204240165,16471.34593582043,16207.215381438047,17540.83937363439,18042.63675326228,18543.3622564517,18566.194334907526,20469.83547400361,20700.301527972137,21785.362911048727,22435.85932084239,22664.2905282958,23337.580119949536,23207.78095205721,24349.01068861294,24208.269100975456,25163.123110288878,25355.947860952863,27493.611345701138,26571.302575641264,27610.43608819516,29332.26428320268,28554.186710784652,29202.07967610391,29960.161437927687,31466.23308335768,31610.950826115022,32309.010680373216,33588.71141241048,33619.14904375075,34875.99361848285,35933.50093228638,38348.01952042053,39044.28216618907,39667.690192424634,40565.26484441953,40015.81339670993,41747.85486261576,42728.97746628768,43111.953988057256,44380.557822833514,46094.42717820116,47253.532306840694,47591.06047617782,47515.89299904725,49700.841344299384,48770.16938102056,55192.727558996296,53157.67184120501,53464.32117518835,55035.76099527905,56325.660830446635,59298.568660608784,60498.78335287214,60694.69575124075,63023.49390561474,63866.3612568431,65618.40016223598,68417.1765754516,66368.03059982664,68745.56753283087,71092.04066335375,71102.94940326213,75426.07147888528,74264.89714771457,76871.81776473804,78056.3983052537,79072.97507068428,80245.21328818574
3,292.10091643070103,433.1165866414732,623.2580521946879,650.3364231749632,741.7313340045961,887.3918986283093,972.227714903548,1120.2504579424713,1124.4709097065377,1151.738011717971,1200.7258870634773,1258.538781350026,1374.3541651271048,1422.7767378017184,1404.1335734884285,1463.4016708387585,1504.0420466597911,1492.1344209405097,1554.7337233486237,1590.6401683078363,1664.972343286451,1718.6196922298957,1833.7417172345274,1845.8535331418018,1983.3209749979505,2102.00041008715,2163.259157504168,2220.4394990358987,2302.2286138284408,2315.9279005244675,2458.5357792348686,2461.2022638427165,2446.77825006617,2455.871528257258,2491.419636377018,2513.979110115878,2585.76970665409,2581.3330506719826,2568.375382799769,2686.7970514141743,2638.8525162341853,2784.835607139772,2838.342883327645,2832.657651260743,2909.0193746257873,2911.9629129853506,2946.48399087368,3114.3805939262625,3193.8403963950473,3320.3822668175812,3159.976463968235,3210.5381608322477,3301.418208412604,3399.875937106381,3295.8768679456803,3544.6044355338954,3572.7154652280806,3674.0146941235653,3633.377969836325,3599.2816426512263,3743.3654048124768,3679.9200054674575,3757.010018315737,3927.5125609046377,3815.588369809828,4007.824763010508,3977.334473032135,4131.278991031305,4132.802296143864,4123.086736490098,4212.275642303914,4226.2470628878555,4404.856724710922,4252.369566409416,4406.936404044096,4506.04071652542,4492.965423330606,4654.253393225224,4568.048637325766,4760.638405467448,4794.706249340508,4872.123072389767,5089.344450985077,5060.959988180077,5069.475825320859,5132.504795138244,5265.058645542501,5311.363715808679,5226.668139307614,5333.481394560165,5490.991099078303,5683.4965121639825,5756.754427455124,5819.313802636168,5941.959919067021,6083.155867156011,5947.726406587303,6025.303022246103,5986.454377355223,6062.333933718174
4,153.983528357436,242.9339882905055,419.42614051447856,558.5496268849676,608.5346462325292,603.7151178692432,613.4921598920729,655.0528797010493,699.1998771922055,752.7175324089783,785.1583391883825,830.768755786776,802.4629146167405,891.9137004091408,941.3217251913773,1002.1276652612263,1064.6553642486772,1119.6303438420978,1093.9448907041065,1175.7849655672644,1200.6462701262792,1274.0486860409694,1283.0743554703297,1298.3404225808213,1349.20331201584,1451.8815393690904,1412.0896783787277,1487.889109039597,1514.9402487067005,1562.220530957323,1587.501628537257,1604.6508605846386,1676.5892398688507,1656.106077150709,1744.6420934214973,1699.6656018372055,1799.0374578756068,1790.460898894981,1777.9845269449597,1864.2163101824108,1904.080342382961,1974.7106028614458,2005.231529869714,1963.6653159471055,2071.5515765025757,2087.800957984774,2096.6104041889903,2168.963569441848,2131.291744364578,2233.9973677215417,2233.1414794031048,2373.2712494106236,2297.296493538809,2431.4268657419907,2440.838713200454,2423.162297278285,2441.1660937426745,2599.0661134048087,2673.3160797233963,2567.975389883379,2682.326605850672,2691.054439352857,2816.756460963264,2902.4331151788483,2900.3871667424546,3006.8133358920695,2985.8992323747257,2981.866838443714,3025.295748318527,3098.676988738707,3058.3112917379726,3118.449623718707,3190.9157559084647,3200.136359712868,3361.448233419689,3360.2286895895163,3493.8989929170443,3471.1101968649136,3408.6491848712194,3457.814233169723,3558.1284792949614,3714.8106334817858,3699.7914548058243,3819.07583146368,3836.366735713972,3859.2039233535884,3898.937730872301,3964.605111235308,4246.460938415126,4110.792044023662,4166.6673256100585,4096.370069824722,4348.870783135894,4306.120332371828,4233.992162317257,4488.861100256676,4615.091971871889,4599.239206814281,4754.162354921884,4647.574222650248
5,122.8487882698659,164.27918175343316,248.55899360706672,416.6941489937242,448.67179261547005,465.35874011215543,504.2557035800732,527.2730314962474,572.9415063440366,609.5880356558652,644.5142967643526,679.9399380007429,732.4732373732529,754.547986503536,781.2339786875648,821.6277813660341,849.7806634900469,880.4434666053531,936.0641185797341,976.3023426662099,1026.4544790856453,1045.776808659827,1091.5812505858469,1147.9174243173945,1153.9233564839055,1169.2147188280442,1237.200358648223,1300.5586594442311,1291.7944679659472,1364.301622196015,1431.6853492286873,1405.786182140984,1485.329502617453,1508.3839079404358,1501.0649732628376,1555.3792879324164,1629.0110172172876,1669.1913858409562,1635.7421697432062,1694.5984993812688,1660.2237682870157,1692.7145408178985,1722.1293137174057,1762.890928868945,1749.4940304398795,1806.271115540838,1773.8677879136421,1868.8727523683435,1827.6576603313538,1892.5832067791584,1950.0553982706188,1958.5282916514323,2004.181195233748,2067.9156196514027,2062.002755349085,2097.9927267802423,2050.4441931007123,2149.225990881288,2135.0902288817665,2191.7662546329448,2224.2404762876267,2233.5735641314177,2297.484498117745,2334.8331123076678,2434.705325266135,2452.4644015143085,2392.3124271995844,2480.7330560194005,2505.96853009511,2496.6718439218025,2646.5902754817016,2651.7732654710403,2647.001679955519,2762.6866085204183,2717.111429485812,2770.4805279563593,2859.3683743929714,2859.8944322924945,2919.904000723756,3014.5411829782215,3051.9401513904077,3028.496583915104,3203.970611408193,3192.315893956706,3262.2089094096227,3199.588004355084,3254.310707364759,3323.702108998362,3303.354310694549,3493.868029773058,3504.3700664934936,3533.926581966805,3562.7194142038584,3714.6382623096274,3831.7491235489097,3679.949920522934,3734.2438658891497,3820.1199093717223,3794.9238659987595,4021.66547239916
6,92.427079159858,114.73940209228431,150.47790672672605,221.8483722343617,316.2098179690032,367.2514982471959,384.5583038262274,421.3763580009924,462.8508362180619,522.3647644450689,545.0422365747908,570.1166202200034,612.4625319947447,650.2440466043307,661.1296015282319,697.7911705336323,735.2264226361334,783.2365806932595,785.4528257402338,837.5688505703366,844.5001633474009,872.4309789104044,891.7649146637254,931.1091593583355,940.6806673682468,974.2529541156799,1012.3762253024756,1060.9533787262303,1040.3480297369358,1095.5052306997452,1112.2410396428315,1210.4469803819222,1231.2539959488186,1217.6391500640361,1250.8170345273554,1244.6527096714665,1274.0626195975533,1328.7691180493994,1332.4132537758057,1337.9347318242549,1344.8961189269462,1368.4477299272025,1369.0060197009204,1421.7307059165937,1448.6401687713073,1465.5080128245572,1471.7183649883798,1456.0901096971804,1483.420213151556,1509.8329820412127,1513.0655128168557,1509.8819080041299,1517.4545174585983,1594.6027755374348,1608.3819244775991,1652.1804202011751,1658.0037353653872,1680.0092315519826,1726.1930394358528,1773.3438189602248,1752.5523373155922,1813.345120689181,1867.8471853576925,1821.3455475515195,1868.479043760154,2008.777309846842,1909.632411050496,1998.5940640999088,2083.69230757502,2066.042337992629,2048.1649652121664,2168.9152219762454,2144.706411336254,2231.2637435767856,2263.133505857832,2319.9268428340456,2343.51523738087,2363.3268994454825,2400.042513102501,2370.4443977932906,2422.2665196944395,2483.0760338568634,2551.9425042208572,2555.41788080399,2614.3302345697534,2581.413985820441,2757.143179556975,2673.073552317767,2678.904621384249,2833.0447234545313,2852.9653397752104,2797.9498881790196,2938.814428609494,2993.643096166912,2996.9737194915365,3040.4486767518433,2999.1704766836356,3108.8019882941367,3258.4499767156703,3210.3222185204663
7,73.86255684086848,86.01387608814801,109.98074101762634,146.02071900712352,216.76252636168164,326.145445167245,363.8432978996061,404.53402029397546,449.20086433514064,489.7306750086493,557.4025627150646,581.4644645620906,599.2286632446674,616.9627794076308,653.2988962141851,672.882616755004,673.5646102958788,706.4132751983929,696.7743476659048,762.9398246384328,776.9525773739967,788.3531901330941,805.348137228486,845.6935969056797,834.575491717633,889.4603337506508,928.3171174507595,938.7723364668235,964.033299004231,997.777741984864,989.320323953123,1060.6883476076646,1082.2854463667495,1104.0541267712038,1156.3655120508195,1202.5749793924133,1203.2560175105327,1217.2117985723144,1236.6028326953704,1259.163521342283,1300.787309450376,1307.5633755313327,1311.9933222182628,1318.2662847192091,1309.5899659218292,1315.8195904802487,1342.6823045776919,1334.091120515974,1389.8033263103325,1371.7064872803692,1395.816991951039,1383.8663848547392,1447.0883917422573,1425.0065585035254,1456.1438156133775,1478.494646994132,1491.3448786585836,1538.333775541292,1568.4632615776911,1581.8765367063986,1572.9442182031255,1625.3905255205807,1668.0790168224453,1695.5107878790561,1688.672287653364,1743.5412811385218,1762.2467509470591,1798.2464572942854,1806.1508216975321,1896.2693550098586,1915.4296970036664,1901.6929339540231,2031.8029146134747,2002.404137556063,2028.0414852182507,2035.5339415378694,2097.5001262305323,2108.1792521895127,2067.2376989795757,2246.2954225012886,2203.555945883749,2279.1673624399787,2304.683402125629,2328.1252221398872,2303.8418684752537,2446.837678489578,2349.8164364465792,2438.265290078204,2507.308150466765,2579.5685540371855,2639.203122005453,2611.2138938619128,2640.4441919661967,2665.0477576181615,2742.3550736254674,2764.0997311644364,2917.560802039277,2880.588724121289,2934.475328339983,2932.8231229607277
8,61.493674842519205,71.39485485840919,84.4733256807399,102.76300254823454,134.0137247887158,166.8532677371999,234.38246640276006,287.7619784166476,343.79074239127044,389.7841647727811,453.0283372439848,526.7102951158737,558.6685985545032,562.0895210459491,600.704035440428,609.9779600595801,620.1805186029003,647.4616384957093,679.7915610529246,685.4547346967096,730.9549389957601,756.2786371152237,750.2495100639848,788.3213922961463,792.7351638261878,818.9344331595273,818.2409021951476,854.0952330944334,881.1021421644755,900.0293832358226,936.0484863874584,950.1055026515999,1006.4483831978507,1039.049030954467,1098.5728686589753,1106.9998846735525,1150.8904740185371,1196.0564620428615,1199.026310691609,1208.0780291196775,1226.3239143236285,1205.2031981626133,1253.9938354779683,1224.903864946069,1263.0004025083067,1253.4212683696435,1276.278785834746,1279.2034954491683,1366.9537696769303,1348.48861538514,1367.4647652952826,1380.3979222528671,1362.7022016931394,1394.5452394190988,1410.370634834866,1454.324718370869,1433.7525862358532,1471.8044620775127,1474.2140978009554,1502.7031293550529,1557.4875001495225,1542.9422817389666,1574.318541214745,1576.9738294590038,1608.4601298476477,1628.6162357693281,1631.0689525598495,1709.1608649676998,1712.5849117165255,1711.1390043961,1814.0727362174323,1800.2094211987483,1822.0233873893246,1816.1903569068566,1896.8998644036812,1936.145427906112,1945.964577870457,2022.5875463806399,1986.6424266220006,2005.437608295452,2044.1070684179556,2071.6089009258685,2131.2631379708273,2116.020626437582,2143.623220484424,2179.5061775352065,2234.5132401920546,2218.579862892482,2270.7911305557886,2303.101875341193,2347.7108757601764,2430.549563948307,2318.0434117334703,2435.212743909615,2474.4023185754545,2574.510767137643,2560.4964257978045,2615.6445336285315,2549.272249358475,2694.97536756053
9,51.71591878299193,58.553977428724856,68.44951870593678,82.84424642760278,100.85991507935906,133.58644246679285,161.97406248745634,215.41285516796844,276.0411056481067,316.8609659091287,362.1583777245197,428.8578449325186,487.13458766454886,498.3299275151167,518.6972258810165,519.3063654519141,551.5230442969639,574.767732619167,588.8396358939365,625.7664695143501,638.304952496376,664.2985381898976,682.1264620261626,709.7467816710104,739.6077516846196,734.0893866980031,783.549289617369,792.5350522313636,813.2529333529423,832.2308087525561,859.8228959895008,880.5267182107281,914.9997770504627,921.0474658173189,921.5351404272046,965.1308609099979,950.8202170659946,1024.977286530818,1059.8767631468809,1008.9305403026643,1043.798024569559,1068.3049980057574,1116.1543786044206,1122.037632131418,1134.2190326480497,1148.5433928798805,1127.976825084142,1169.233873896602,1193.253899341544,1190.9706228255209,1218.60511266173,1211.8079431962226,1234.3275584091714,1269.8720904101506,1255.8936506963357,1272.8535263840354,1321.8708248485739,1328.8336838626906,1349.7805312226492,1369.5088049754563,1373.0616460963197,1421.3143481566321,1388.2742651797087,1450.9100754344818,1440.5696882635386,1483.592747229498,1536.505219811786,1551.7103915168996,1539.5639823901229,1581.5708236620267,1615.5314643086317,1649.2067732470307,1633.423157249793,1676.3216463511862,1698.8908203039764,1709.61564130087,1710.7060981146842,1728.7156038575447,1761.5885803378483,1791.0444281273792,1829.746015066334,1876.8201517270377,1823.226070962763,1852.4876818265536,1932.7891377104088,1942.103912178935,1912.455784648733,1959.3074002724468,2014.7434774474114,2021.8294317355842,2048.5124579101616,2127.936329309446,2103.6951028013923,2186.7408276053234,2175.9018500108737,2300.2272372408984,2295.606059414695,2315.3119676750116,2359.8377629079228,2387.6139790874904
10,46.23695579631616,49.69435394295282,57.751675940757615,66.60768330768227,83.40333921461428,101.4265596554169,124.9345460160798,150.64191512479917,200.86813892527542,234.45980971196218,261.28317816213985,288.3676582145235,326.4563520581449,354.2718600615862,383.87357609642925,389.1781637721659,400.7846454873048,421.9860640693933,450.1693916425103,461.74975204288387,494.23558811242293,501.82464415388785,519.991057333505,538.5977810512352,544.962266232205,580.2181020430711,598.6226882519843,606.6897509081831,624.509055732245,630.408576448437,642.8134670546938,658.3458376152936,668.9959838793824,696.9994401531891,691.448098046557,713.9548284305557,718.2548289616536,748.6339531816583,758.0986567660352,745.8982031776384,768.1333544402869,816.6690625144041,808.5594371125906,815.8259985878838,865.5737172812252,868.4221896801117,857.4240281931297,874.1711801674036,862.8282917617064,921.8850493473481,915.1791134187085,939.0395186307494,928.8522787437925,950.5190862352081,979.9651281823684,987.5119234170668,1005.4609719840716,1039.3837720874496,1010.0938881978526,995.5128801875378,997.3004767416352,1047.038584074151,1035.4469695291225,1035.1654350586564,1061.9812885466793,1073.0623600703836,1112.9373907521203,1093.7224620026486,1106.7650975951028,1132.1424003318132,1143.1133991147885,1145.0263628114556,1142.4381425590948,1177.1573486740085,1185.8296905623927,1196.1754358988003,1224.4229012610256,1216.365684650361,1270.1846363440316,1268.4632709368611,1299.3727814891606,1289.6303842221275,1328.9041646105075,1396.9061954548306,1353.555923322846,1405.9334906549566,1388.4323894267911,1437.089264785085,1459.1687510670658,1487.5086732556103,1517.4382379431004,1548.790507144767,1536.7818010413334,1556.048950049783,1601.7325322331774,1640.3619735427005,1662.099392885009,1636.5350346554646,1795.206586313664,1685.3215895443261
